token,label,source of relation
Episodi,,
in,,
tutto,,
il,,
nord,,
Italia,"[126857]NER_LOC, [126867]DBPEDIA",
",",,
Modena,"[126858]NER_LOC, [126868]DBPEDIA",
compresa,,
.,,
Le,,
risse,,
tra,,
compagnie,,
di,,
ragazzi,,
sono,,
diventate,,
un,,
fenomeno,,
social,,
che,,
preoccupa,,
anche,,
le,,
forze,,
dell,,
',,
ordine,,
.,,
L,,
',,
organizzazione,,
avviene,,
attraverso,,
i,,
cellulari,,
",",,
con,,
sfide,[126869]DBPEDIA,
che,,
partono,,
dai,,
più,,
futili,,
motivi,,
",",,
magari,,
un,,
“,,
regolamento,,
di,,
conti,,
”,,
tra,,
gruppi,,
diversi,,
o,,
per,,
una,,
ragazza,,
o,,
anche,,
solo,,
",",,
come,,
successo,,
tra,,
anni,,
fa,,
a,,
Modena,"[126859]NER_LOC, [126870]DBPEDIA",
",",,
per,,
divergenze,,
sulle,,
griffe,,
da,,
indossare,,
.,,
L,,
',,
ispettore,,
capo,,
della,,
Polizia,"[126860]NER_ORG, [126871]DBPEDIA",
postale,"[126860]NER_ORG, [126871]DBPEDIA",
di,,
Modena,"[126861]NER_LOC, [126872]DBPEDIA",
",",,
Marco,"[126862]NER_PER, [126873]DBPEDIA",
Ferrari,"[126862]NER_PER, [126873]DBPEDIA",
",",,
racconta,,
quanto,,
sia,,
difficile,,
intercettare,,
e,,
fare,,
prevenzione,,
",",,
perché,,
la,,
preparazione,,
avviene,,
in,,
pochissimo,,
tempo,,
.,,
Leggi,,
anche,,
Modena,"[126863]NER_ORG, [126874]DBPEDIA",
.,,
La,,
lezione,,
ai,,
giovani,,
.,,
«,,
Tu,,
vali,,
come,,
persona,,
e,,
non,,
per,,
un,,
like,,
sui,,
social,,
»,,
L,,
',,
ultimo,,
episodio,,
risale,,
a,,
questo,,
inverno,,
",",,
quando,,
due,,
ragazzi,,
",",,
sostenuti,,
dalle,,
rispettive,,
compagnie,,
",",,
si,,
sono,,
affrontate,,
in,,
via,[126864]NER_LOC,
Torre,[126864]NER_LOC,
.,,
Un,,
duello,,
che,,
ha,,
richiamato,,
altre,,
decine,,
di,,
coetanei,,
ad,,
assistere,,
all,,
',,
evento,,
",",,
tutti,,
muniti,,
di,,
cellulare,,
in,,
mano,,
per,,
filmare,,
e,,
trasmettere,,
subito,,
le,,
immagini,,
.,,
L,,
',,
ispettore,,
Ferrari,[126865]NER_PER,
precisa,,
come,,
«,,
l,,
',,
organizzazione,,
di,,
tali,,
eventi,,
costituisca,,
un,,
reato,,
»,,
",",,
come,,
anche,,
la,,
diffusione,,
delle,,
immagini,,
che,,
spesso,,
e,,
volentieri,,
viola,,
la,,
privacy,,
non,,
solo,,
dei,,
protagonisti,,
del,,
fenomeno,,
violento,,
",",,
ma,,
anche,,
di,,
chi,,
si,,
trova,,
a,,
passare,,
di,,
lì,,
e,,
non,,
ha,,
nulla,,
a,,
che,,
vedere,,
con,,
quello,,
che,,
sta,,
succedendo,,
.,,
Leggi,,
anche,,
L,,
',,
inchiesta,,
/,,
Giovani,[126875]DBPEDIA,
e,,
social,,
a,,
Modena,"[126866]NER_LOC, [126876]DBPEDIA",
.,,
«,,
Foto,,
di,,
bambine,,
nude,,
finite,,
su,,
internet,,
:,,
genitori,,
dovete,,
vigilare,,
»,,
Da,,
diversi,,
anni,,
si,,
assiste,,
a,,
un,,
incremento,,
di,,
azioni,,
del,,
genere,,
",",,
ma,,
con,,
l,,
',,
arrivo,,
dell,,
',,
epidemia,,
tutto,,
si,,
è,,
acutizzato,,
.,,
I,,
ragazzi,,
hanno,,
meno,,
possibilità,,
di,,
uscire,,
o,,
di,,
vivere,,
una,,
socialità,,
sana,,
e,,
trascorrono,,
più,,
tempo,,
sui,,
social,[126877]DBPEDIA,
network,[126877]DBPEDIA,
.,,
Una,,
diffusione,,
rapidea,,
di,,
azioni,,
illegali,,
che,,
si,,
riflette,,
anche,,
nel,,
mondo,,
degli,,
adulti,,
",",,
con,,
l,,
',,
aumento,,
ad,,
esempio,,
delle,,
truffe,,
commerciali,,
e,,
informatiche,,
tramite,,
internet,,
.,,
Insomma,,
chi,,
prima,,
truffava,,
per,,
la,,
strada,,
sembra,,
che,,
abbia,,
ora,[126856]TE,
imparato,,
a,,
farlo,,
da,,
dietro,,
un,,
computer,,
o,,
uno,,
smartphone,,
.,,
—,,
GIB,,
©,,
RIPRODUZIONE,,
RISERVATA,,
