token,label,source of relation
MODENA,,
Multe,,
",",,
multe,,
e,,
ancora,,
multe,,
da,,
parte,,
dei,,
carabinieri,[107183]NER_ORG,
attivamente,,
distribuiti,,
sul,,
territorio,,
per,,
far,,
rispettare,,
il,,
decreto,,
che,,
impone,,
di,,
non,,
uscire,,
se,,
non,,
per,,
comprovate,,
necessità,,
.,,
I,,
carabinieri,,
di,,
Pavullo,"[107184]NER_LOC, [107204]DBPEDIA",
nel,[107204]DBPEDIA,
Frignano,"[107185]NER_LOC, [107204]DBPEDIA",
nella,,
giornata,,
martedì,,
hanno,,
elevato,,
11,,
sanzioni,,
amministrative,,
accertate,,
nei,,
comuni,,
di,,
Pavullo,[107186]NER_LOC,
",",,
Fanano,"[107187]NER_LOC, [107205]DBPEDIA",
",",,
Serramazzoni,"[107188]NER_ORG, [107206]DBPEDIA",
e,,
Sestola,"[107189]NER_ORG, [107207]DBPEDIA",
.,,
In,,
particolare,,
a,,
Fanano,"[107190]NER_LOC, [107208]DBPEDIA",
",",,
è,,
stata,,
fermata,,
un,,
',,
autovettura,[107209]DBPEDIA,
BMW,[107210]DBPEDIA,
con,,
targa,,
bulgara,,
",",,
con,,
a,,
bordo,,
due,,
cittadini,,
rumeni,,
",",,
residenti,,
a,,
Varese,"[107191]NER_LOC, [107211]DBPEDIA",
",",,
i,,
quali,,
hanno,,
giustificato,,
la,,
loro,,
presenza,,
in,,
loco,,
per,,
prelevare,,
la,,
nonna,,
e,,
riportarla,,
in,,
Romania,"[107192]NER_LOC, [107212]DBPEDIA",
.,,
A,,
Pavullo,[107193]NER_LOC,
",",,
in,,
via,[107194]NER_LOC,
Giardini,[107194]NER_LOC,
e,,
sono,,
stati,,
fermati,,
due,,
cittadini,,
campani,,
",",,
domiciliati,,
in,,
zona,,
",",,
i,,
quali,,
",",,
controllati,,
a,,
piedi,,
",",,
Oltre,,
a,,
giustificare,,
la,,
loro,,
presenza,,
nell,,
',,
essersi,,
“,,
presi,,
un,,
momento,,
di,,
socialità,,
”,,
",",,
hanno,,
avuto,,
una,,
reazione,,
a,,
insofferente,,
al,,
controllo,,
rifiutando,,
di,,
fornire,,
le,,
proprie,,
generalità,,
ai,,
militari,,
.,,
Nell,,
',,
ambito,,
della,,
compagnia,,
carabinieri,,
di,,
Sassuolo,"[107195]NER_LOC, [107213]DBPEDIA",
",",,
ed,,
in,,
particolare,,
a,,
Formigine,"[107196]NER_LOC, [107214]DBPEDIA",
",",,
nel,,
corso,,
di,,
controlli,,
del,,
territorio,,
",",,
è,,
stato,,
denunciato,,
per,,
detenzione,,
ai,,
fini,,
di,,
spaccio,,
di,,
sostanze,,
stupefacenti,,
un,,
cittadino,,
23,,
enne,,
del,,
luogo,,
",",,
ritenuto,,
responsabile,,
dello,,
smercio,,
di,,
una,,
dose,,
di,,
hashish,[107215]DBPEDIA,
a,,
un,,
22,,
enne,,
modenese,,
",",,
segnalato,,
alla,,
prefettura,,
quale,,
assuntore,[107216]DBPEDIA,
.,,
Per,,
entrambi,,
è,,
scattata,,
anche,,
la,,
sanzione,,
amministrativa,,
prevista,,
dalle,,
misure,,
di,,
contenimento,,
del,,
virus,,
Per,,
quanto,,
riguarda,,
la,,
zona,,
di,,
Carpi,"[107197]NER_LOC, [107217]DBPEDIA",
",",,
le,,
multe,,
in,,
tema,,
di,,
contenimento,,
del,,
Covid,,
19,,
sono,,
state,,
15,,
ed,,
hanno,,
riguardato,,
i,,
comuni,,
di,,
Carpi,"[107198]NER_ORG, [107218]DBPEDIA",
",",,
Novi,"[107199]NER_LOC, [107219]DBPEDIA",
di,[107199]NER_LOC,
Modena,"[107199]NER_LOC, [107220]DBPEDIA",
",",,
San,"[107200]NER_ORG, [107221]DBPEDIA",
Felice,[107200]NER_ORG,
sul,,
Panaro,,
e,,
Soliera,[107201]NER_LOC,
.,,
Singolare,,
la,,
giustificazione,,
fornita,,
da,,
un,,
anziano,,
di,,
Carpi,"[107202]NER_ORG, [107222]DBPEDIA",
",",,
che,,
ha,,
riferito,,
ai,,
carabinieri,,
che,,
si,,
stava,,
recando,,
al,,
supermercato,,
per,,
verificare,,
l,,
',,
esistenza,,
di,,
offerte,,
commerciali,,
mentre,,
un,,
ventenne,,
carpigiano,,
ha,,
riferito,,
che,,
stava,,
andando,,
in,,
giro,,
a,,
distribuire,,
Il,,
proprio,,
curriculum,,
.,,
A,,
Soliera,[107203]NER_LOC,
",",,
sono,,
state,,
elevate,,
quattro,,
sanzioni,,
amministrative,,
",",,
due,,
di,,
queste,,
",",,
una,,
coppia,,
di,,
trentenni,,
fidanzati,,
",",,
si,,
sono,,
giustificati,,
dicendo,,
che,,
andavano,,
a,,
trovare,,
la,,
nonna,,
della,,
ragazza,,
.,,
