token,label,source of relation
SAN,[272]DBPEDIA,
CESARIO,[272]DBPEDIA,
.,,
Spaccata,,
notturna,,
a,,
"""",,
Magie,,
di,,
caffè,,
"""",,
",",,
il,,
bar,,
situato,,
all,,
',,
interno,,
della,,
stazione,,
di,,
servizio,,
Esso,,
in,,
via,[267]NER_LOC,
Loda,[267]NER_LOC,
",",,
giá,,
colpito,,
in,,
passato,,
dall,,
',,
azione,,
di,,
malviventi,,
.,,
Nella,,
notte,,
tra,,
martedì,,
e,,
mercoledì,,
",",,
intorno,,
alle,,
3,,
",",,
i,,
ladri,,
hanno,,
sfondato,,
con,,
un,,
camion,,
la,,
saracinesca,,
del,,
locale,,
",",,
portando,,
via,,
tre,,
slot,,
machines,,
e,,
una,,
macchinetta,,
cambiamonte,,
",",,
e,,
provocando,,
danni,,
per,,
decine,,
di,,
migliaia,,
di,,
euro,,
.,,
Ad,,
accorgersi,,
per,,
prima,,
dell,,
',,
effrazione,,
",",,
una,,
dipendente,,
del,,
bar,,
che,,
verso,,
le,,
3,,
.,,
15,,
",",,
circa,,
venti,,
minuti,,
dopo,,
che,,
nella,,
zona,,
era,,
passata,,
una,,
volante,,
dei,,
carabinieri,[268]NER_ORG,
",",,
si,,
era,,
recata,,
nel,,
locale,,
per,,
preparare,,
la,,
stuzzicheria,,
per,,
il,,
mattino,,
successivo,,
.,,
Al,,
suo,,
arrivo,,
",",,
ha,,
trovato,,
il,,
bar,,
devastato,,
:,,
due,,
pesanti,,
piloni,,
di,,
cemento,,
",",,
posti,,
davanti,,
la,,
saracinesca,,
",",,
divelti,,
e,,
cosparsi,,
di,,
sangue,,
",",,
schegge,,
di,,
vetro,,
dappertutto,,
",",,
il,,
bancone,,
completamente,,
distrutto,,
e,,
la,,
saracinesca,,
spalancata,,
.,,
Secondo,,
le,,
prime,,
ricostruzioni,,
",",,
i,,
ladri,,
avrebbero,,
agito,,
in,,
gran,,
fretta,,
:,,
dopo,,
un,,
primo,,
tentativo,,
di,,
forzare,,
l,,
',,
ingresso,,
sul,,
retro,,
con,,
delle,,
funi,,
e,,
altri,,
attrezzi,,
da,,
scasso,,
",",,
i,,
malviventi,,
hanno,,
spinto,,
il,,
loro,,
Iveco,"[269]NER_ORG, [273]DBPEDIA",
35,,
10,,
con,,
ruote,,
gemellate,,
in,,
retromarcia,,
contro,,
la,,
saracinesca,,
",",,
sfondando,,
completamente,,
la,,
vetrina,,
e,,
entrando,,
con,,
l,,
',,
automezzo,,
fin,,
sopra,,
il,,
bancone,,
",",,
a,,
un,,
paio,,
di,,
metri,,
dalla,,
soglia,,
di,,
ingresso,,
.,,
Nell,,
',,
urto,,
",",,
il,,
veicolo,,
ha,,
perso,,
alcuni,,
pezzi,,
di,,
carrozzeria,,
",",,
tra,,
cui,,
una,,
freccia,,
",",,
e,,
ha,,
sradicato,,
il,,
rullo,,
della,,
saracinesca,,
",",,
che,,
è,,
piombato,,
sul,,
cassone,,
",",,
dove,,
è,,
rimasto,,
anche,,
durante,,
la,,
fuga,,
.,,
Prima,,
di,,
entrare,,
",",,
i,,
ladri,,
hanno,,
manomesso,,
l,,
',,
impianto,,
elettrico,,
per,,
impedire,,
che,,
le,,
telecamere,,
di,,
sorveglianza,,
riprendessero,,
il,,
colpo,,
e,,
che,,
si,,
innescasse,,
l,,
',,
allarme,,
.,,
In,,
entrambi,,
i,,
casi,,
",",,
peró,,
",",,
l,,
',,
azione,,
è,,
fallita,,
",",,
dal,,
momento,,
che,,
le,,
telecamere,,
erano,,
dotate,,
di,,
un,,
sistema,,
di,,
autonomia,,
e,,
che,,
l,,
',,
allarme,,
è,,
scattato,,
ugualmente,,
.,,
Una,,
volta,,
dentro,,
",",,
immersi,,
nel,,
buio,,
",",,
i,,
malviventi,,
si,,
sono,,
diretti,,
immediatamente,,
verso,,
le,,
tre,,
slot,,
machines,,
e,,
la,,
macchina,,
per,,
cambiare,,
le,,
monete,,
:,,
circa,,
diecimila,,
euro,,
il,,
contenuto,,
complessivo,,
delle,,
tre,,
macchinette,,
",",,
a,,
cui,,
si,,
aggiungono,,
altre,,
svariate,,
decine,,
di,,
migliaia,,
di,,
euro,,
di,,
danni,,
.,,
«,,
Era,,
notte,,
",",,
nessuno,,
ha,,
visto,,
nè,,
sentito,,
niente,,
-,,
racconta,,
la,,
titolare,,
di,,
"""",,
Magie,,
di,,
caffè,,
"""",,
",",,
Teresa,[270]NER_PER,
Guerrina,[270]NER_PER,
-,,
Mai,,
vista,,
una,,
cosa,,
del,,
genere,,
",",,
nonostante,,
il,,
nostro,,
bar,,
giá,,
in,,
passato,,
sia,,
stato,,
preso,,
di,,
mira,,
dai,,
ladri,,
»,,
.,,
Il,,
locale,,
",",,
infatti,,
",",,
era,,
stato,,
giá,,
scassinato,,
altre,,
volte,,
",",,
le,,
ultime,,
delle,,
quali,,
nella,,
primavera,,
del,,
2009,,
e,,
nel,,
novembre,[265]TE,
scorso,[265]TE,
.,,
Ieri,[266]TE,
mattina,[266]TE,
",",,
nel,,
corso,,
delle,,
indagini,,
",",,
i,,
carabinieri,,
hanno,,
ritrovato,,
l,,
',,
automezzo,,
adoperato,,
per,,
il,,
furto,,
",",,
abbandonato,,
in,,
un,,
casolare,,
lungo,,
via,[271]NER_LOC,
Modenese,[271]NER_LOC,
.,,
Al,,
suo,,
interno,,
",",,
distrutte,,
e,,
svuotate,,
del,,
bottino,,
",",,
le,,
slot,,
machines,,
e,,
la,,
macchina,,
cambiamonete,,
.,,
