token,label,source of relation
È,,
stato,,
tradito,,
da,,
una,,
ferita,,
in,,
una,,
mano,,
.,,
Si,,
trovava,,
lontano,,
dalla,,
zona,,
dei,,
due,,
furti,,
",",,
ma,,
a,,
una,,
controllo,,
dei,,
carabinieri,[120978]NER_ORG,
è,,
emerso,,
che,,
aveva,,
addosso,,
oggetti,,
che,,
erano,,
stati,,
appena,,
rubati,,
.,,
Sottoposto,,
a,,
fermo,,
di,,
polizia,,
un,,
28enne,,
tunisino,,
",",,
irregolare,,
",",,
sospettato,,
di,,
essere,,
il,,
ladro,,
delle,,
spaccate,,
avvenute,,
poco,,
prima,,
.,,
Durante,,
il,,
primo,,
furto,,
",",,
il,,
ladro,,
ha,,
spaccato,,
la,,
vetrata,,
della,,
caffetteria,,
pasticceria,,
Sant,,
',,
Agnese,"[120979]NER_PER, [120982]DBPEDIA",
",",,
all,,
',,
angolo,,
con,,
via,[120980]NER_LOC,
Pagliani,[120980]NER_LOC,
.,,
Una,,
volta,,
entrato,,
ha,,
rubato,,
i,,
soldi,,
del,,
fondo,,
cassa,,
",",,
poche,,
banconote,,
.,,
«,,
Pare,,
che,,
non,,
abbia,,
portato,,
via,,
altro,,
-,,
spiega,,
il,,
titolare,,
-,,
abbiamo,,
aperto,,
quattro,,
mesi,,
fa,,
qui,,
in,,
Buon,,
Pastore,,
dopo,,
il,,
nostro,,
negozio,,
in,,
viale,,
Medaglie,,
d,,
',,
Oro,,
ed,,
è,,
il,,
primo,,
furto,,
che,,
subiamo,,
»,,
.,,
Poco,,
dopo,,
il,,
ladro,,
è,,
andato,,
di,,
fronte,,
a,,
un,,
negozio,,
di,,
alimentari,,
in,,
via,,
Buon,,
Pastore,,
7,,
e,,
ha,,
rifatto,,
il,,
lancio,,
di,,
un,,
oggetto,,
pesante,,
contro,,
la,,
vetrata,,
.,,
Ma,,
questa,,
volta,,
non,,
solo,,
la,,
vetrata,,
non,,
si,,
è,,
spaccata,,
ma,,
si,,
è,,
anche,,
ferito,,
.,,
Poco,,
dopo,,
i,,
carabinieri,,
",",,
durante,,
un,,
controllo,,
notturno,,
al,,
parco,,
Ferrari,[120981]NER_ORG,
",",,
si,,
sono,,
imbattuti,,
in,,
un,,
giovane,,
che,,
passeggiava,,
.,,
Data,,
l,,
',,
ora,,
di,,
coprifuoco,,
lo,,
hanno,,
controllato,,
",",,
scoprendo,,
che,,
perdeva,,
sangue,,
alla,,
mano,,
.,,
La,,
segnalazione,,
del,,
furto,,
era,,
avvenuta,,
poco,,
prima,,
.,,
Lo,,
hanno,,
perquisito,,
e,,
hanno,,
trovato,,
parte,,
della,,
refurtiva,,
.,,
È,,
scattato,,
il,,
fermo,,
.,,
—,,
©,,
RIPRODUZIONE,,
RISERVATA,,
