token,label,source of relation
Francesco,[130116]NER_PER,
Dondi,[130116]NER_PER,
I,,
carabinieri,,
del,,
Reparto,[130117]NER_ORG,
Operativo,[130117]NER_ORG,
Nucleo,[130117]NER_ORG,
Investigativo,[130117]NER_ORG,
di,,
Modena,"[130118]NER_LOC, [130140]DBPEDIA",
lo,,
avevano,,
tenuto,,
monitorato,,
per,,
mesi,,
.,,
Lo,,
avevano,,
seguito,,
in,,
tutti,,
i,,
suoi,,
affari,,
economici,,
emiliani,,
e,,
quelli,,
dei,,
suoi,,
sodali,,
",",,
lo,,
avevano,,
fotografato,,
mentre,,
usciva,,
dagli,,
uffici,,
della,,
commercialista,,
bolognese,,
",",,
Roberta,[130119]NER_PER,
Tattini,[130119]NER_PER,
e,,
lo,,
avevano,,
inquadrato,,
come,,
il,,
grande,,
capo,,
della,,
',[130120]NER_ORG,
ndrangheta,[130121]NER_ORG,
emiliana,,
nonostante,,
in,,
Aemilia,[130122]NER_LOC,
abbia,,
avuto,,
un,,
ruolo,,
marginale,,
.,,
Ora,[130115]TE,
gli,,
stessi,,
investigatori,,
modenesi,,
assistono,,
con,,
curiosità,,
ai,,
primi,,
passi,,
da,,
collaboratore,,
di,,
giustizia,,
di,,
Nicolino,,
Grande,,
Aracri,[130123]NER_PER,
.,,
Da,,
circa,,
un,,
mese,,
“,,
Mano,,
di,,
gomma,,
”,,
avrebbe,,
infatti,,
intrapreso,,
il,,
percorso,,
con,,
la,,
giustizia,,
",",,
in,,
particolare,,
con,,
Nicola,"[130124]NER_PER, [130141]DBPEDIA",
Gratteri,"[130124]NER_PER, [130141]DBPEDIA",
",",,
capo,,
della,,
procura,,
di,,
Catanzaro,"[130125]NER_LOC, [130142]DBPEDIA",
.,,
Si,,
parla,,
già,,
di,,
alcuni,,
colloqui,,
propedeutici,,
avuti,,
con,,
gli,,
investigatori,,
",",,
ma,,
è,,
logico,,
ipotizzare,,
che,,
presto,,
dovrà,,
entrare,,
nel,,
vivo,,
delle,,
dichiarazioni,,
se,,
vorrà,,
essere,,
considerato,,
realmente,,
un,,
pentito,,
attendibile,,
.,,
Ecco,,
perché,,
la,,
cautela,,
è,,
d,,
',,
obbligo,,
in,,
questi,,
casi,,
:,,
non,,
vi,,
è,,
ancora,,
alcuna,,
certezza,,
su,,
cosa,,
vorrà,,
dire,,
e,,
ammettere,,
Grande,[130126]NER_PER,
Aracri,[130126]NER_PER,
e,,
soprattutto,,
quali,,
potrebbero,,
essere,,
le,,
richieste,,
per,,
mettersi,,
a,,
disposizione,,
dello,,
Stato,,
italiano,,
per,,
fare,,
luce,,
su,,
40,,
anni,,
di,,
criminalità,,
organizzata,,
",",,
omicidi,,
e,,
affarismo,,
tra,,
