token,label,source of relation
pavullo,,
.,,
Si,,
sono,,
estese,,
anche,,
a,,
Pavullo,[93466]NER_LOC,
le,,
indagini,,
dei,,
carabinieri,[93467]NER_ORG,
forestali,,
di,,
Correggio,"[93468]NER_LOC, [93489]DBPEDIA",
su,,
un,,
giro,,
di,,
cani,,
importati,,
illegalmente,,
.,,
Per,,
quanto,,
riguarda,,
il,,
Frignano,[93469]NER_LOC,
si,,
è,,
trattato,,
di,,
una,,
acquisizione,,
di,,
documenti,,
presso,,
una,,
persona,,
di,,
Pavullo,[93470]NER_LOC,
",",,
che,,
era,,
in,,
contatto,,
con,,
le,,
due,,
donne,,
denunciate,,
.,,
I,,
cani,,
in,,
questione,,
risultano,,
importati,,
da,,
Paesi,[93471]NER_LOC,
dell,[93471]NER_LOC,
',[93472]NER_LOC,
est,"[93473]NER_LOC, [93490]DBPEDIA",
Europa,"[93473]NER_LOC, [93490]DBPEDIA",
",",,
almeno,,
nel,,
caso,,
accertato,,
dai,,
carabinieri,[93474]NER_ORG,
di,,
Correggio,"[93475]NER_LOC, [93491]DBPEDIA",
con,,
i,,
colleghi,,
di,,
Reggio,[93476]NER_LOC,
Emilia,[93476]NER_LOC,
.,,
«,,
L,,
',,
indagine,,
-,,
spiega,,
una,,
nota,,
-,,
avviata,,
da,,
mesi,,
e,,
coordinata,,
dalla,,
Procura,[93477]NER_ORG,
",",,
ha,,
dimostrato,,
come,,
due,,
donne,,
",",,
titolari,,
di,,
un,,
allevamento,,
di,,
chihuahua,,
della,,
provincia,[93478]NER_LOC,
di,[93478]NER_LOC,
Brescia,"[93478]NER_LOC, [93492]DBPEDIA",
",",,
avessero,,
messo,,
in,,
piedi,,
un,,
sistema,,
che,,
garantiva,,
l,,
',,
importazione,,
degli,,
animali,,
i,,
quali,,
",",,
dopo,,
aver,,
falsificato,,
la,,
documentazione,,
ed,,
aver,,
apposto,,
i,,
microchip,,
illecitamente,,
detenuti,,
",",,
venivano,,
rivenduti,,
assicurando,,
così,,
ingenti,,
guadagni,,
»,,
.,,
Minuziosa,,
anche,,
la,,
tecnica,,
per,,
l,,
',,
importazione,,
dei,,
cani,,
",",,
portati,,
in,,
Italia,"[93479]NER_LOC, [93493]DBPEDIA",
e,,
consegnati,,
",",,
dopo,,
lunghi,,
viaggi,,
stipati,,
in,,
piccole,,
scatole,,
di,,
cartone,,
",",,
all,,
',,
allevamento,,
in,,
orari,,
improbabili,,
.,,
In,,
taluni,,
casi,,
",",,
erano,,
le,,
stesse,,
donne,,
che,,
si,,
recavano,,
all,,
',,
estero,,
con,,
due,,
auto,,
prese,,
a,,
noleggio,,
facendo,,
il,,
viaggio,,
di,,
rientro,,
",",,
dopo,,
aver,,
prelevato,,
gli,,
animali,,
in,,
un,,
',,
area,,
di,,
servizio,,
autostradale,,
",",,
a,,
debita,,
distanza,,
tra,,
loro,,
per,,
eludere,,
i,,
controlli,,
.,,
Fatto,,
sta,,
che,,
venerdì,,
i,,
carabinieri,[93480]NER_ORG,
hanno,,
dato,,
corso,,
ad,,
una,,
serie,,
di,,
perquisizioni,,
e,,
acquisizioni,,
di,,
documenti,,
",",,
eseguite,,
nella,,
sede,,
legale,,
dell,,
',,
allevamento,,
e,,
in,,
altri,,
luoghi,,
nella,,
disponibilità,,
delle,,
due,,
indagate,,
",",,
nei,,
comuni,,
di,,
Luzzara,"[93481]NER_LOC, [93494]DBPEDIA",
(,,
Re,,
),,
",",,
Correggio,"[93482]NER_ORG, [93495]DBPEDIA",
(,,
Re,,
),,
",",,
Pavullo,[93483]NER_ORG,
e,,
Ponte,[93484]NER_ORG,
San,"[93484]NER_ORG, [93496]DBPEDIA",
Marco,[93484]NER_ORG,
Calcinato,"[93484]NER_ORG, [93497]DBPEDIA",
(,,
BS,[93485]NER_ORG,
),,
",",,
che,,
hanno,,
consentito,,
di,,
rinvenire,,
e,,
sequestrare,,
56,,
cani,,
chihuahua,,
",",,
150,,
pergamene,,
pedigree,,
di,,
cui,,
3,,
già,,
abbinate,,
a,,
microchip,,
non,,
inoculato,,
",",,
numerose,,
confezioni,,
di,,
farmaci,,
ad,,
uso,,
ospedaliero,,
",",,
presidi,,
medico,,
-,,
chirurgici,,
",",,
materiali,,
per,,
medicazione,,
e,,
per,,
la,,
pulizia,,
",",,
passaporti,,
rilasciati,,
da,,
autorità,,
straniere,,
a,,
favore,,
di,,
cani,,
non,,
presenti,,
nell,,
',,
allevamento,,
",",,
libretti,,
veterinari,,
associati,,
ad,,
animali,,
non,,
presenti,,
",",,
libretti,,
veterinari,,
in,,
bianco,,
ed,,
anche,,
un,,
blocco,,
di,,
carta,,
intestata,,
“,,
Servizio,[93486]NER_ORG,
Sanitario,[93486]NER_ORG,
Regionale,[93487]NER_LOC,
Emilia,[93487]NER_LOC,
Romagna,[93487]NER_LOC,
–,,
Ausl,,
di,,
Modena,[93488]NER_LOC,
”,,
",",,
usato,,
per,,
la,,
falsificazione,,
di,,
certificazioni,,
.,,
Le,,
due,,
indagate,,
dovranno,,
ora,[93465]TE,
rispondere,,
di,,
detenzione,,
di,,
animali,,
in,,
condizioni,,
incompatibili,,
con,,
la,,
loro,,
natura,,
e,,
produttive,,
di,,
gravi,,
sofferenze,,
",",,
esercizio,,
abusivo,,
di,,
una,,
professione,,
e,,
frode,,
in,,
commercio,,
.,,
—,,
