token,label,source of relation
Lesignana,,
",",,
è,,
tornato,,
l,,
',,
incubo,,
",",,
anche,,
se,,
",",,
a,,
ben,,
vedere,,
non,,
era,,
mai,,
stato,,
esorcizzato,,
del,,
tutto,,
.,,
Episodi,,
sporadici,,
si,,
son,,
sempre,,
susseguiti,,
ma,,
è,,
soprattutto,,
in,,
questo,,
periodo,,
",",,
quello,,
a,,
ridosso,,
delle,,
festività,,
natalizie,,
",",,
che,,
si,,
intensificano,,
i,,
saccheggi,,
da,,
parte,,
dei,,
malviventi,,
.,,
Sono,,
in,,
pochi,,
nella,,
frazione,,
che,,
possono,,
affermare,,
di,,
esser,,
ancora,,
“,,
immuni,,
”,,
",",,
di,,
non,,
aver,,
ricevuto,,
una,,
visita,,
non,,
gradita,,
.,,
L,,
',,
altra,,
sera,,
un,,
furto,,
è,,
stato,,
portato,,
a,,
termine,,
in,,
via,,
dell,,
',,
Olmo,,
(,,
effrazione,,
e,,
razzia,,
),,
e,,
le,,
forze,[37588]NER_ORG,
dell,[37588]NER_ORG,
',[37589]NER_ORG,
ordine,[37590]NER_ORG,
",",,
dopo,,
il,,
sopralluogo,,
",",,
si,,
sono,,
portate,,
anche,,
in,,
strada,,
per,,
Villanova,"[37591]NER_LOC, [37602]DBPEDIA",
",",,
dov,,
',,
era,,
stato,,
segnalato,,
un,,
altro,,
episodio,,
.,,
Tutto,,
questo,,
viene,,
dopo,,
che,,
",",,
proprio,,
il,[37587]TE,
giorno,[37587]TE,
prima,[37587]TE,
",",,
i,,
controlli,,
effettuati,,
sinergicamente,,
da,,
parte,,
di,,
polizia,[37592]NER_ORG,
municipale,[37592]NER_ORG,
e,,
Volante,[37593]NER_PER,
",",,
avevano,,
portato,,
al,,
fermo,,
di,,
tre,,
ladri,,
pronti,,
a,,
fare,,
razzie,,
.,,
Gli,,
agenti,,
infatti,,
",",,
dopo,,
aver,,
ricevuti,,
opportune,,
segnalazioni,,
",",,
avevano,,
trovato,,
i,,
tre,,
giovani,,
rumeni,,
che,,
in,,
via,[37594]NER_LOC,
della,[37594]NER_LOC,
Pergola,"[37594]NER_LOC, [37603]DBPEDIA",
si,,
stavano,,
aggirando,,
",",,
erano,,
in,,
perlustrazione,,
con,,
alcune,,
torce,,
elettriche,,
.,,
A,,
bordo,,
della,,
loro,,
Bmw,,
320,,
con,,
guida,,
a,,
destra,,
",",,
avevano,,
un,,
nutrito,,
kit,,
di,,
arnesi,,
da,,
scasso,,
.,,
I,,
tre,,
sono,,
stati,,
denunciati,,
ed,,
è,,
scattato,,
anche,,
il,,
foglio,,
di,,
via,,
.,,
Ma,,
",",,
come,,
detto,,
",",,
il,,
problema,,
si,,
è,,
ripresentato,,
.,,
E,,
non,,
solo,,
",",,
purtroppo,,
",",,
a,,
Lesignana,[37595]NER_LOC,
.,,
È,,
probabile,,
se,,
non,,
scontato,,
che,,
i,,
controlli,,
sul,,
territorio,,
",",,
che,,
impegnano,,
più,,
forze,,
dell,,
',,
ordine,,
",",,
saranno,,
intensificati,,
soprattutto,,
nelle,,
frazioni,,
",",,
le,,
più,,
esposte,,
alle,,
razzie,,
.,,
Nel,,
frattempo,,
fioccano,,
le,,
auto,,
fermate,,
e,,
i,,
fogli,,
di,,
via,,
:,,
in,,
via,[37596]NER_LOC,
Giardini,[37596]NER_LOC,
",",,
all,,
',,
altezza,,
di,,
via,[37597]NER_LOC,
San,[37597]NER_LOC,
marone,[37597]NER_LOC,
",",,
la,,
Volante,,
ha,,
fermato,,
un,,
auto,,
con,,
5,,
persone,,
a,,
bordo,,
.,,
Si,,
trattava,,
di,,
albanesi,,
tutti,,
con,,
precedenti,,
specifici,,
per,,
furti,,
e,,
rapine,,
.,,
Sempre,,
nell,,
',,
ambito,,
degli,,
stessi,,
controlli,,
fermata,,
una,,
Audi,[37604]DBPEDIA,
A3,[37604]DBPEDIA,
:,,
all,,
',,
interno,,
si,,
trovava,,
un,,
maghrebino,,
",",,
noto,,
per,,
aver,,
fornito,,
parecchie,,
identità,,
false,,
e,,
con,,
un,,
lungo,,
curriculum,,
giudiziario,,
",",,
senza,,
permesso,,
e,,
con,,
un,,
coltello,,
a,,
serramanico,,
con,,
lama,,
di,,
20,,
centimetri,,
.,,
Portato,,
in,,
questura,,
",",,
ha,,
iniziato,,
a,,
dare,,
in,,
escandescenze,,
.,,
Calmato,,
",",,
denunciato,,
",",,
verrà,,
allontanato,,
.,,
Intervento,,
della,,
Volante,,
anche,,
in,,
piazzale,[37598]NER_LOC,
Tien,[37598]NER_LOC,
An,[37598]NER_LOC,
Men,[37598]NER_LOC,
",",,
dove,,
un,,
20enne,,
e,,
un,,
36enne,,
",",,
a,,
detta,,
della,,
polizia,[37599]NER_ORG,
ultrà,[37599]NER_ORG,
del,[37600]NER_ORG,
Modena,[37600]NER_ORG,
",",,
si,,
stavano,,
azzuffando,,
.,,
il,,
20enne,,
ha,,
colpito,,
l,,
',,
altro,,
ferendolo,,
con,,
una,,
cintura,,
:,,
denunciato,,
.,,
Stefano,[37601]NER_PER,
Totaro,[37601]NER_PER,
