token,label,source of relation
Scoperto,,
ed,,
arrestato,,
un,,
“,,
topo,,
da,,
discoteca,,
”,,
",",,
una,,
specie,,
classica,,
di,,
malvivente,,
che,,
si,,
aggira,[11597]DBPEDIA,
nei,,
locali,,
e,,
approfittando,,
della,,
calca,,
",",,
della,,
distraione,,
degli,,
avventori,,
che,,
lasciano,,
su,,
poltrone,,
e,,
sedie,,
capi,,
d,,
',,
abbigliamento,,
e,,
borsette,,
",",,
passa,,
ed,,
effettua,,
un,,
repulisti,,
generale,,
.,,
Regola,,
opportuna,,
",",,
per,,
questi,,
ladruncoli,,
fastidiosissimi,,
",",,
è,,
quella,,
di,,
non,,
esagerare,,
:,,
limitarsi,,
",",,
non,,
accumulare,,
troppa,,
refurtiva,,
tutta,,
in,,
una,,
volta,,
.,,
Anche,,
perché,,
il,,
“,,
volume,,
”,,
del,,
bottino,,
diventa,,
proporzionalmente,,
evidente,,
.,,
Questa,,
“,,
norma,,
”,,
non,,
è,,
stata,,
seguita,,
da,,
un,,
ventenne,,
marocchino,,
",",,
T,[11595]NER_PER,
.,[11595]NER_PER,
M,[11595]NER_PER,
.,[11595]NER_PER,
",",,
che,,
nella,,
notte,,
tra,,
sabato,[11593]TE,
e,,
domenica,[11594]TE,
ha,,
fatto,,
visita,,
al,,
locale,,
circolo,,
Arci,,
Matrioska,,
",",,
che,,
si,,
trova,,
nella,,
frazione,,
di,,
San,,
Damaso,,
.,,
Il,,
giovane,,
nord,,
africano,,
",",,
risultato,,
in,,
seguito,,
con,,
precedenti,,
collegati,,
al,,
soggiorno,,
sugli,,
stranieri,,
e,,
allo,,
spaccio,,
di,,
denaro,[11598]DBPEDIA,
falso,[11598]DBPEDIA,
",",,
approfittando,,
del,,
volume,,
elevato,,
della,,
musica,,
e,,
della,,
confusione,,
tipica,,
del,,
locale,,
sempre,,
molto,,
frequentato,,
dai,,
giovani,,
",",,
era,,
riuscito,,
ad,,
impossessarsi,,
di,,
vari,,
oggetti,,
lasciati,,
sui,,
tavolini,,
e,,
divani,,
.,,
Aveva,,
fatto,,
man,,
bassa,,
di,,
borse,,
",",,
giubbotti,,
",",,
cellulari,,
e,,
macchine,,
fotografiche,,
.,,
Nell,,
',,
uscire,,
dal,,
locale,,
",",,
tuttavia,,
",",,
era,,
stato,,
notato,,
dagli,,
addetti,,
alla,,
sicurezza,,
che,,
dopo,,
un,,
breve,,
inseguimento,,
a,,
piedi,,
lo,,
hanno,,
immobilizzato,,
nelle,,
vicinanze,,
dello,,
stabile,,
del,,
locale,,
.,,
Nel,,
frattempo,,
è,,
arrivata,,
al,,
Matrioska,,
una,,
pattuglia,,
dei,,
carabinieri,,
che,,
stava,,
monitorando,,
la,,
zona,,
di,,
via,[11596]NER_LOC,
Vignolese,[11596]NER_LOC,
.,,
Il,,
marocchino,,
",",,
alla,,
vista,,
dei,,
militari,,
",",,
ha,,
iniziato,,
a,,
dimenarsi,,
",",,
a,,
sbattere,,
la,,
testa,,
contro,,
un,,
muretto,,
e,,
contro,,
la,,
stessa,,
auto,,
del,,
112,,
",",,
aggredendo,,
anche,,
i,,
militari,,
",",,
senza,,
però,,
recare,,
loro,,
alcun,,
tipo,,
di,,
lesione,,
.,,
Nel,,
frattempo,,
i,,
giovani,,
clienti,,
che,,
erano,,
stati,,
derubati,,
sono,,
usciti,,
dal,,
locale,,
e,,
hanno,,
potuto,,
recuperare,,
immediatamente,,
la,,
refurtiva,,
sul,,
posto,,
",",,
prima,,
che,,
il,,
20enne,,
fosse,,
portato,,
in,,
carcere,,
.,,
