token,label,source of relation
FORMIGINE,[18112]DBPEDIA,
.,,
Manette,,
a,,
una,,
banda,,
di,,
albanesi,,
probabilmente,,
pronta,,
a,,
dare,,
l,,
',,
assalto,,
ad,,
appartamenti,,
della,,
zona,,
di,,
Magreta,"[18104]NER_LOC, [18113]DBPEDIA",
.,,
La,,
brillante,,
operazione,,
è,,
stata,,
messa,,
a,,
segno,,
dai,,
carabinieri,,
che,,
",",,
l,,
',,
altra,,
sera,,
attorno,,
le,,
19,,
",",,
30,,
hanno,,
sorpreso,,
tre,,
persone,,
sospette,,
all,,
',,
interno,,
di,,
un,,
',,
autovettura,[18114]DBPEDIA,
nel,,
nuovo,,
quartiere,,
residenziale,,
di,,
Magreta,"[18105]NER_LOC, [18115]DBPEDIA",
.,,
I,,
carabinieri,,
del,,
comando,,
locale,,
",",,
insospettiti,,
",",,
hanno,,
proceduto,,
ai,,
controlli,,
di,,
polizia,[18106]NER_ORG,
a,,
carico,,
dei,,
tre,,
occupanti,,
",",,
quali,,
sono,,
risultati,,
essere,,
pregiudicati,,
per,,
reati,,
specifici,,
in,,
materia,,
di,,
furto,,
d,,
',,
abitazione,,
.,,
I,,
tre,,
",",,
di,,
nazionalità,,
albanese,[18116]DBPEDIA,
",",,
sono,,
stati,,
trovati,,
in,,
possesso,,
di,,
un,,
armamentario,,
di,,
strumenti,,
di,,
effrazione,,
e,,
di,,
capi,,
di,,
abbigliamento,,
per,,
il,,
travisamento,,
.,,
Le,,
persone,,
identificate,,
sono,,
state,,
sottoposte,,
a,,
fermo,,
di,,
polizia,[18107]NER_ORG,
.,,
Tra,,
loro,,
",",,
c,,
',,
erano,,
due,,
“,,
trasferisti,,
”,,
",",,
ovvero,,
individui,,
che,,
vengono,,
reclutati,,
altrove,,
per,,
commettere,,
questa,,
tipologia,,
di,,
reati,,
.,,
Pendolari,,
del,,
furto,,
",",,
insomma,,
.,,
La,,
brillante,,
operazione,,
si,,
inserisce,,
nell,,
',,
ambito,,
di,,
un,,
',,
intensa,,
azione,,
di,,
controllo,,
sull,,
',,
intero,,
territorio,,
",",,
e,,
in,,
particolare,,
nei,,
quartieri,,
residenziali,,
o,,
aree,,
isolate,,
",",,
portata,,
avanti,,
dalle,,
forze,,
dell,,
',,
ordine,,
locali,,
(,,
carabinieri,[18108]NER_ORG,
e,,
polizia,,
municipale,,
),,
.,,
Il,,
furto,,
di,,
appartamenti,,
ha,,
una,,
maggiore,,
incidenza,,
nel,,
periodo,,
dell,,
',,
autunno,,
e,,
inverno,,
",",,
nelle,,
prime,,
ore,,
serali,,
quando,,
di,,
solito,,
le,,
famiglie,,
devono,,
ancora,,
rientrare,,
nelle,,
case,,
.,,
Si,,
tratta,,
quasi,,
sempre,,
di,,
fenomeni,,
a,,
carattere,,
itinerante,,
.,,
«,,
Voglio,,
esprimere,,
la,,
mia,,
personale,,
soddisfazione,,
e,,
la,,
gratitudine,,
",",,
anche,,
a,,
nome,,
dei,,
cittadini,,
-,,
commenta,,
il,,
sindaco,,
Franco,[18109]NER_PER,
Richeldi,[18109]NER_PER,
-,,
per,,
l,,
',,
operazione,,
condotta,,
dai,,
carabinieri,[18110]NER_ORG,
del,,
comando,,
locale,,
che,,
",",,
anche,,
in,,
questa,,
circostanza,,
",",,
sono,,
intervenuti,,
con,,
prontezza,,
e,,
grande,,
efficacia,,
.,,
Ci,,
sta,,
a,,
cuore,,
più,,
di,,
ogni,,
altra,,
cosa,,
la,,
sicurezza,,
della,,
nostra,,
comunità,,
",",,
universalmente,,
riconosciuta,,
per,,
le,,
sue,,
caratteristiche,,
di,,
alta,,
qualità,,
di,,
vita,,
.,,
Operazioni,,
come,,
quella,,
di,,
ieri,[18103]TE,
sera,[18103]TE,
confermano,,
che,,
stiamo,,
andando,,
nel,,
verso,,
giusto,,
",",,
dando,,
attuazione,,
al,,
Piano,,
della,,
Sicurezza,[18111]NER_ORG,
",",,
che,,
ha,,
come,,
attori,,
tutti,,
i,,
soggetti,,
coinvolti,,
nella,,
tutela,,
dell,,
',,
ordine,,
pubblico,,
",",,
attraverso,,
costanti,,
azioni,,
sinergiche,,
che,,
vedono,,
in,,
campo,,
insieme,,
forze,,
dell,,
',,
ordine,,
e,,
Istituzioni,,
per,,
il,,
capillare,,
presidio,,
del,,
territorio,,
comunale,,
»,,
.,,
