token,label,source of relation
MODENA,,
.,,
Un,,
albanese,[6746]DBPEDIA,
di,,
26,,
anni,,
",",,
pregiudicato,,
",",,
è,,
stato,,
arrestato,,
dai,,
Carabinieri,"[6740]NER_ORG, [6747]DBPEDIA",
della,[6740]NER_ORG,
Compagnia,[6740]NER_ORG,
di,[6740]NER_ORG,
Modena,"[6740]NER_ORG, [6748]DBPEDIA",
per,,
detenzione,,
ai,,
fini,,
di,,
spaccio,,
di,,
sostanze,,
stupefacenti,,
.,,
I,,
militari,,
",",,
che,,
si,,
erano,,
presentati,,
a,,
casa,,
sua,,
per,,
notificargli,,
un,,
provvedimento,,
di,,
carcerazione,,
emesso,,
dal,,
Tribunale,[6741]NER_ORG,
di,,
Milano,"[6742]NER_LOC, [6749]DBPEDIA",
",",,
a,,
seguito,,
di,,
perquisizione,,
domiciliare,,
hanno,,
rinvenuto,,
sette,,
involucri,,
contenenti,,
cocaina,,
per,,
un,,
peso,,
complessivo,,
di,,
quasi,,
quattro,,
etti,,
.,,
Sempre,,
i,,
Carabinieri,[6750]DBPEDIA,
ma,,
del,,
Nucleo,[6743]NER_ORG,
Radiomobile,[6743]NER_ORG,
della,[6743]NER_ORG,
Compagnia,[6743]NER_ORG,
di,[6743]NER_ORG,
Sassuolo,"[6743]NER_ORG, [6751]DBPEDIA",
",",,
hanno,,
sorpreso,,
in,,
flagranza,,
e,,
arrestato,,
per,,
tentato,,
furto,,
aggravato,,
un,,
tunisino,,
27enne,,
",",,
che,,
all,,
',,
interno,,
del,,
centro,,
direzionale,,
“,,
Somada,,
”,,
in,,
via,[6744]NER_LOC,
Mazzini,[6744]NER_LOC,
a,,
Sassuolo,"[6745]NER_LOC, [6752]DBPEDIA",
",",,
stava,,
tentando,,
di,,
rubare,,
una,,
bicicletta,,
.,,
