token,label,source of relation
"""",,
Ancora,,
una,,
volta,,
la,,
città,,
senza,,
Polizia,,
a,,
causa,,
dell,,
',,
ennesima,,
rivolta,,
al,,
C,,
.,,
I,,
.,,
E,,
conclusasi,,
con,,
circa,,
70,,
mila,,
euro,,
di,,
danni,,
e,,
9,,
arrestati,,
"""",,
.,,
A,,
denunciare,,
il,,
nuovo,,
inquietante,,
episodio,,
e,,
a,,
chiedere,,
pubblicamente,,
alle,,
autorità,,
locali,,
e,,
nazionali,,
di,,
intervenire,,
per,,
risolvere,,
questo,,
annosos,,
problema,,
sono,,
gli,,
uomini,,
del,,
sindacato,[24593]NER_ORG,
di,[24593]NER_ORG,
polizia,[24593]NER_ORG,
Siulp,[24593]NER_ORG,
.,,
I,,
fatti,,
la,,
scorsa,,
notte,,
.,,
"""",,
Ancora,,
una,,
volta,,
migliaia,,
di,,
soldi,,
dei,,
contribuenti,,
gettati,,
al,,
vento,,
.,,
Con,,
gli,,
stessi,,
soldi,,
quanto,,
carburante,,
o,,
auto,,
si,,
potevano,,
comprare,,
?,,
-,,
spiega,,
il,,
Siulp,[24594]NER_ORG,
-,,
Mentre,,
tutti,,
gli,,
equipaggi,,
delle,,
forze,,
di,,
Polizia,[24595]NER_ORG,
venivano,,
impiegati,,
al,,
C,,
.,,
I,,
.,,
E,,
.,,
per,,
sedare,,
la,,
sommossa,,
",",,
un,,
violento,,
furto,,
da,,
40mila,,
euro,,
veniva,,
perpetrato,,
da,,
persone,,
incappucciate,,
ed,,
armate,,
in,,
città,,
",",,
senza,,
che,,
alcuno,,
potesse,,
intervenire,,
per,,
arrestare,,
i,,
delinquenti,,
",",,
con,,
evidenti,,
estremi,,
segnali,,
di,,
pericolo,,
per,,
gli,,
operatori,,
(,,
ricordiamo,,
che,,
erano,,
attive,,
solo,,
2,,
Volanti,,
),,
presenti,,
sul,,
territorio,,
"""",,
.,,
E,,
ancora,,
il,,
siulp,[24599]DBPEDIA,
rincara,,
la,,
dose,,
:,,
"""",,
Ancora,,
una,,
volta,,
appartenenti,,
alle,,
forze,,
dell,,
',,
ordine,,
sovraesposti,,
al,,
rischio,,
e,,
cittadini,,
senza,,
difesa,,
da,,
parte,,
dello,,
Stato,,
",",,
a,,
causa,,
di,,
un,,
Cie,[24596]NER_ORG,
",",,
mal,,
gestito,,
",",,
peggio,,
organizzato,,
ed,,
oramai,,
fatiscente,,
.,,
Un,,
ente,,
gestore,,
notoriamente,,
inadeguato,,
al,,
compito,,
continua,,
imperturbabile,,
nella,,
conduzione,,
della,,
struttura,,
nonostante,,
le,,
polemiche,,
",",,
le,,
indagini,,
",",,
le,,
contestazioni,,
.,,
Talmente,,
tante,,
che,,
qualsiasi,,
persona,,
di,,
onesta,,
e,,
di,,
buon,,
senso,,
avrebbe,,
già,,
rinunciato,,
",",,
ammettendo,,
il,,
proprio,,
fallimento,,
",",,
prima,,
dell,,
',,
inevitabile,,
crollo,,
finale,,
e,,
discredito,,
pubblico,,
.,,
Per,,
ogni,,
carenza,,
di,,
gestione,,
",",,
pagano,,
il,,
pegno,,
gli,,
addetti,,
alle,,
forze,,
di,,
Polizia,[24597]NER_ORG,
che,,
devono,,
personalmente,,
esporsi,,
in,,
opera,,
di,,
supplenza,,
rispetto,,
alle,,
inadempienze,,
dell,,
',,
ente,,
.,,
Persino,,
nella,,
distribuzione,,
dei,,
pasti,,
e,,
nella,,
gestione,,
delle,,
criticità,,
sociali,,
e,,
dei,,
problemi,,
di,,
convivenza,,
Pagano,,
il,,
pegno,,
anche,,
i,,
trattenuti,,
che,,
",",,
già,,
privi,,
della,,
libertà,,
e,,
prossimi,,
al,,
rimpatrio,,
",",,
sopravvivono,,
nell,,
',,
edificio,,
ai,,
limiti,,
della,,
decenza,,
e,,
della,,
dignità,,
umana,,
",",,
sfogando,,
la,,
loro,,
rabbia,,
sulla,,
struttura,,
",",,
sugli,,
operatori,,
di,,
polizia,[24598]NER_ORG,
ma,,
anche,,
sugli,,
operatori,,
sanitari,,
e,,
socio,,
assistenziali,,
ivi,,
impiegati,,
"""",,
.,,
