token,label,source of relation
MODENA,,
Arrestato,,
un,,
31enne,,
moldavo,,
con,,
le,,
accuse,,
di,,
tentato,,
omicidio,,
",",,
resistenza,,
e,,
lesioni,,
.,,
L,,
',,
uomo,,
",",,
intercettato,,
nella,,
notte,,
da,,
una,,
volante,,
a,,
bordo,,
di,,
un,,
furgone,,
bianco,,
con,,
targa,,
rubata,,
",",,
nei,,
pressi,,
della,,
polisportiva,,
Sacca,,
ha,,
tentato,,
la,,
fuga,,
.,,
Raggiunto,,
dalle,,
due,,
vetture,,
della,,
Polizia,[126552]NER_ORG,
e,,
costretto,,
a,,
fermarsi,,
",",,
ha,,
poi,,
ridato,,
gas,,
tentando,,
di,,
investire,,
un,,
agente,,
(,,
colpito,,
di,,
striscio,,
dallo,,
specchietto,,
laterale,,
),,
mentre,,
un,,
collega,,
ha,,
sparato,,
3,,
colpi,,
",",,
bucandogli,,
uno,,
pneumatico,,
.,,
La,,
fuga,,
del,,
furgone,,
è,,
però,,
proseguita,,
tra,,
semafori,,
bruciati,,
e,,
lo,,
speronamento,,
di,,
un,,
',,
altra,,
Volante,[126553]NER_PER,
.,,
Tutto,,
si,,
è,,
concluso,,
in,,
via,,
Canaletto,[126554]DBPEDIA,
Sud,,
quando,,
il,,
moldavo,,
è,,
andato,,
a,,
schiantarsi,,
contro,,
un,,
albero,,
.,,
Ha,,
provato,,
a,,
guadagnarsi,,
la,,
libertà,,
a,,
piedi,,
ma,,
è,,
stato,,
inseguito,,
e,,
bloccato,,
dai,,
poliziotti,,
