token,label,source of relation
Svaligiata,,
la,,
tabaccheria,,
Stran,,
',,
idea,,
di,,
via,[13745]NER_LOC,
Nicoli,[13745]NER_LOC,
:,,
I,,
ladri,,
hanno,,
portato,,
via,,
stecche,,
di,,
sigarette,,
",",,
Gratta,[13746]NER_PER,
e,,
vinci,,
",",,
il,,
fondo,,
cassa,,
per,,
un,,
valore,,
di,,
circa,,
15mila,,
euro,,
.,,
L,,
',,
allarme,,
è,,
stato,,
dato,,
dai,,
vicini,,
",",,
che,,
abitano,,
sopra,,
la,,
tabaccheria,,
",",,
attonro,,
alle,,
quattro,,
del,,
mattino,,
.,,
Sconsolato,,
il,,
titolare,,
:,,
«,,
Hanno,,
fatto,,
un,,
lavoro,,
pulito,,
",",,
nessun,,
atto,,
di,,
vandalismo,,
",",,
hanno,,
portato,,
via,,
soltanto,,
quello,,
gli,,
interessava,,
»,,
.,,
Curiosità,,
a,,
margine,,
:,,
i,,
malviventi,,
si,,
sono,,
portati,,
via,,
anche,,
degli,,
snack,,
",",,
i,,
Kit,[13747]NER_PER,
Kat,[13747]NER_PER,
",",,
ma,,
solo,,
quelli,,
al,,
cioccolato,[13748]DBPEDIA,
al,,
latte,,
e,,
non,,
al,,
cioccolato,[13749]DBPEDIA,
bianco,,
.,,
