token,label,source of relation
La,,
vicenda,,
è,,
“,,
affiorata,,
”,,
soltanto,,
ieri,[85927]TE,
presso,,
l,,
',,
aula,,
del,,
tribunale,,
di,,
Reggio,[85931]NER_LOC,
Emilia,[85931]NER_LOC,
",",,
ma,,
riguarda,,
avvenimenti,,
accaduti,,
circa,,
tre,,
anni,,
e,,
mezzo,,
fa,,
.,,
Al,,
centro,,
del,,
processo,,
–,,
che,,
solo,,
in,,
settembre,,
entrerà,,
davvero,,
nel,,
vivo,,
–,,
la,,
ricostruzione,,
di,,
quella,,
che,,
per,,
gli,,
investigatori,,
è,,
una,,
rapina,,
.,,
Nel,,
mirino,,
sarebbe,,
finito,,
un,,
giovane,,
di,,
29,,
anni,,
residente,,
a,,
Castellarano,[85932]NER_LOC,
",",,
provincia,[85933]NER_LOC,
di,[85933]NER_LOC,
Reggio,[85933]NER_LOC,
Emilia,[85933]NER_LOC,
(,,
di,,
cui,,
non,,
forniremo,,
le,,
generalità,,
per,,
tutelarne,,
la,,
privacy,,
),,
.,,
L,,
',,
AGGUATO,,
Secondo,,
il,,
pubblico,,
ministero,[85946]DBPEDIA,
Maria,"[85934]NER_PER, [85947]DBPEDIA",
Rita,"[85934]NER_PER, [85947]DBPEDIA",
Pantani,[85934]NER_PER,
–,,
che,,
rappresenta,,
l,,
',,
accusa,,
–,,
Luca,[85935]NER_PER,
Bottazzo,[85935]NER_PER,
",",,
22,,
anni,,
",",,
di,,
Sassuolo,"[85936]NER_LOC, [85948]DBPEDIA",
",",,
in,,
concorso,,
con,,
altre,,
due,,
persone,,
–,,
che,,
al,[85928]TE,
momento,[85928]TE,
non,,
sono,,
state,,
ancora,,
identificate,,
–,,
lo,,
avrebbe,,
preso,,
a,,
calci,,
e,,
pugni,,
",",,
anche,,
a,,
terra,,
",",,
in,,
una,,
strada,,
buia,,
",",,
impossessandosi,,
non,,
solo,,
del,,
suo,,
orologio,,
",",,
ma,,
anche,,
del,,
portafoglio,,
con,,
dentro,,
i,,
documenti,,
e,,
60,,
euro,,
in,,
contanti,,
.,,
A,,
causa,,
dell,,
',,
aggressione,,
",",,
che,,
ha,,
avuto,,
luogo,,
il,[85929]TE,
19,[85929]TE,
settembre,[85929]TE,
2015,[85929]TE,
",",,
in,,
presenza,,
di,,
una,,
giovane,,
",",,
il,,
29enne,,
ha,,
riportato,,
un,,
trauma,,
cranico,,
facciale,,
",",,
non,,
commotivo,,
",",,
ed,,
escoriazioni,,
",",,
con,,
prognosi,,
di,,
venti,,
giorni,,
.,,
Bottazzo,[85937]NER_PER,
è,,
sotto,,
processo,,
per,,
rapina,,
in,,
concorso,,
e,,
lesioni,,
personali,,
aggravate,,
.,,
Ieri,[85930]TE,
mattina,[85930]TE,
",",,
davanti,,
al,,
collegio,,
giudicante,,
presieduto,,
dal,,
Simone,[85938]NER_PER,
Medioli,[85938]NER_PER,
Devoto,[85938]NER_PER,
e,,
al,,
pm,,
Pantani,[85939]NER_PER,
",",,
sono,,
stati,,
sentiti,,
i,,
carabinieri,,
di,,
Castellarano,[85940]NER_LOC,
",",,
che,,
svolsero,,
le,,
indagini,,
.,,
La,,
vittima,,
aveva,,
sporto,,
denuncia,,
",",,
riconoscendo,,
uno,,
dei,,
suoi,,
aggressori,,
attraverso,,
Facebook,[85949]DBPEDIA,
.,,
Il,,
ventinovenne,,
",",,
che,,
si,,
è,,
affidato,,
all,,
',,
avvocato,,
Alessandra,[85941]NER_PER,
Magnani,[85941]NER_PER,
",",,
si,,
è,,
costituito,,
parte,,
civile,,
",",,
mentre,,
l,,
',,
altra,,
giovane,,
presente,,
in,,
loco,,
è,,
nella,,
lista,,
dei,,
testimoni,,
.,,
LA,,
DIFESA,,
:,,
SOLO,,
UNA,,
LITE,,
Luca,[85942]NER_PER,
Bottazzo,[85942]NER_PER,
",",,
sempre,,
rimasto,,
a,,
piede,,
libero,,
",",,
è,,
difeso,,
dall,,
',,
avvocato,,
modenese,,
Stefano,"[85943]NER_PER, [85950]DBPEDIA",
Giovanardi,"[85943]NER_PER, [85950]DBPEDIA",
.,,
«,,
Si,,
tratta,,
di,,
una,,
lite,,
da,,
cui,,
poi,,
sono,,
arrivati,,
alle,,
mani,,
",",,
ma,,
la,,
Procura,[85944]NER_ORG,
di,,
Reggio,[85945]NER_LOC,
ha,,
ravvisato,,
anche,,
una,,
rapina,,
–,,
commenta,,
il,,
legale,,
modenese,,
–,,
e,,
il,,
capo,,
di,,
imputazione,,
è,,
sovrabbondante,,
.,,
Il,,
processo,,
dovrà,,
chiarire,,
–,,
conclude,,
il,,
difensore,,
–,,
alcuni,,
punti,,
della,,
ricostruzione,,
che,,
non,,
sono,,
per,,
niente,,
chiari,,
»,,
.,,
Insomma,,
si,,
prospetta,,
battaglia,,
legale,,
in,,
aula,,
.,,
Nella,,
prossima,,
udienza,,
",",,
in,,
settembre,,
",",,
saranno,,
sentiti,,
i,,
testimoni,,
.,,
—,,
T,,
.,,
S,,
.,,
BY,,
NC,,
ND,,
ALCUNI,,
DIRITTI,,
RISERVATI,,
