token,label,source of relation
L,,
',,
atmosfera,[49386]DBPEDIA,
natalizia,,
non,,
ha,,
certo,,
spinto,,
ad,,
essere,,
più,,
buono,,
un,,
34enne,,
marocchino,,
sorpreso,,
intorno,,
alle,,
3,,
di,,
ieri,[49381]TE,
notte,[49381]TE,
nel,,
fare,,
irruzione,,
in,,
una,,
Peugeot,[49387]DBPEDIA,
206,[49387]DBPEDIA,
parcheggiata,,
a,,
Pavullo,[49383]NER_LOC,
di,,
fronte,,
al,,
Civico,,
13,,
",",,
noto,,
locale,,
di,,
intrattenimento,,
presso,,
il,,
centro,,
la,,
Campanella,[49384]NER_PER,
dove,,
era,,
in,,
programma,,
una,,
serata,,
in,,
musica,,
.,,
L,,
',,
aveva,,
lasciata,,
lì,,
una,,
18enne,,
di,,
Lama,,
venuta,,
per,,
la,,
festa,,
",",,
e,,
Y,[49385]NER_PER,
.,[49385]NER_PER,
M,[49385]NER_PER,
.,[49385]NER_PER,
(,,
irregolare,,
",",,
disoccupato,,
e,,
già,,
noto,,
alle,,
forze,,
dell,,
',,
ordine,,
),,
nel,,
passare,,
aveva,,
adocchiato,,
subito,,
l,,
',,
iPad,[49388]DBPEDIA,
",",,
il,,
borsellino,[49389]DBPEDIA,
e,,
un,,
paio,,
di,,
orecchini,,
lasciati,,
all,,
',,
interno,,
.,,
Forzata,,
la,,
serratura,,
",",,
li,,
aveva,,
già,,
prelevati,,
quando,,
si,,
è,,
visto,,
arrivare,,
i,,
carabinieri,,
dell,,
',,
aliquota,,
operativa,,
in,,
borghese,,
e,,
quelli,,
del,,
nucleo,,
radiomobile,,
",",,
che,,
l,,
',,
hanno,,
colto,,
con,,
le,,
mani,,
nel,,
sacco,,
.,,
Non,,
si,,
sa,,
se,,
avesse,,
intenzione,,
di,,
rubare,,
anche,,
l,,
',,
auto,,
",",,
comunque,,
è,,
risultato,,
recidivo,,
",",,
perché,,
un,,
anno,,
fa,,
era,,
stato,,
arrestato,,
sempre,,
per,,
furto,,
",",,
stavolta,,
all,,
',,
interno,,
del,,
Civico,,
13,,
",",,
dove,,
aveva,,
portato,,
via,,
delle,,
giacche,,
.,,
La,,
cosa,,
gli,,
è,,
costata,,
cara,,
perché,,
",",,
sottoposto,,
ieri,[49382]TE,
mattina,[49382]TE,
subito,,
a,,
rito,,
per,,
direttissima,,
",",,
si,,
è,,
visto,,
disporre,,
dal,,
giudice,,
la,,
convalida,,
dell,,
',,
arresto,,
con,,
applicazione,,
della,,
custodia,,
detentiva,,
al,,
Sant,,
',,
Anna,,
",",,
dove,,
passerà,,
il,,
resto,,
delle,,
feste,,
.,,
(,,
d,,
.,,
m,,
.,,
),,
