token,label,source of relation
di,,
Giovanni,[15382]NER_PER,
Tizian,[15382]NER_PER,
Un,,
sequestro,,
da,,
40,,
milioni,,
di,,
euro,,
.,,
Ad,,
Antonio,[15383]NER_PER,
Padovani,[15383]NER_PER,
",",,
il,,
“,,
Re,,
mida,,
”,,
siciliano,,
del,,
settore,,
del,,
gioco,,
d,,
',,
azzardo,,
legale,,
",",,
i,,
finanzieri,,
del,,
Gico,"[15384]NER_ORG, [15440]DBPEDIA",
di,,
Caltanissetta,"[15385]NER_LOC, [15441]DBPEDIA",
hanno,,
inferto,,
un,,
duro,,
colpo,,
nell,,
',,
operazione,,
denominata,,
“,,
Repetita,[15442]DBPEDIA,
iuvant,[15442]DBPEDIA,
”,,
sequestrando,,
15,,
società,,
attive,,
nel,,
settore,,
",",,
tra,,
queste,,
la,,
Gari,[15386]NER_ORG,
srl,[15386]NER_ORG,
con,,
sede,,
a,,
Modena,"[15387]NER_LOC, [15443]DBPEDIA",
.,,
Non,,
è,,
la,,
prima,,
volta,,
(,,
da,,
qui,,
il,,
nome,,
dell,,
',,
operazione,,
),,
che,,
Padovani,[15388]NER_PER,
finisce,,
nel,,
mirino,,
dell,,
',,
Antimafia,[15389]NER_ORG,
.,,
Nei,,
primi,,
mesi,,
del,,
2011,[15444]DBPEDIA,
i,,
giudici,,
del,,
Tribunale,[15390]NER_ORG,
di,,
Gela,"[15391]NER_LOC, [15445]DBPEDIA",
riconoscono,,
Padovani,,
colpevole,,
di,,
intestazione,,
fittizia,,
di,,
beni,,
",",,
ma,,
non,,
di,,
concorso,,
in,,
associazione,,
mafiosa,,
come,,
sostenuto,,
dalla,,
Dda,[15392]NER_ORG,
di,,
Caltanissetta,"[15393]NER_LOC, [15446]DBPEDIA",
.,,
Da,,
quella,,
condanna,,
i,,
finanziari,,
avviano,,
una,,
indagine,,
patrimoniale,,
conclusa,,
ieri,[15379]TE,
con,,
il,,
maxi,,
sequestro,,
di,,
beni,,
riconducibili,,
a,,
Padovani,[15394]NER_PER,
e,,
ai,,
familiari,,
.,,
«,,
Si,,
ravvisano,,
le,,
condizioni,,
per,,
sottoporre,,
alla,,
misura,,
cautelare,,
reale,,
di,,
prevenzione,,
non,,
soltanto,,
i,,
beni,,
di,,
proprietà,,
di,,
Padovani,[15395]NER_PER,
Antonio,[15395]NER_PER,
",",,
ma,,
anche,,
quelli,,
",",,
formalmente,,
intestati,,
alla,,
moglie,,
Fazio,[15396]NER_PER,
Rosaria,[15396]NER_PER,
e,,
ai,,
figli,,
Padovani,[15397]NER_PER,
Maria,[15397]NER_PER,
Cristina,[15397]NER_PER,
",",,
Padovani,[15398]NER_PER,
Luigi,"[15398]NER_PER, [15447]DBPEDIA",
Fabio,"[15398]NER_PER, [15447]DBPEDIA",
",",,
nonchè,,
della,,
compagna,,
di,,
quest,,
',,
ultimo,,
Di,[15399]NER_PER,
Franco,[15399]NER_PER,
Letizia,[15399]NER_PER,
»,[15400]NER_PER,
.,,
È,,
quanto,,
si,,
legge,,
nel,,
provvedimento,,
.,,
A,,
finire,,
sotto,,
sequestro,,
anche,,
una,,
Ferrari,[15448]DBPEDIA,
F355,[15448]DBPEDIA,
Berlinetta,,
",",,
del,,
figlio,,
.,,
È,,
l,,
',,
ulteriore,,
conferma,,
dell,,
',,
interesse,,
delle,,
cosche,,
nel,,
settore,,
delle,,
macchinette,,
da,,
gioco,,
.,,
Nessuna,,
organizzazione,,
è,,
esclusa,,
dall,,
',,
affare,,
legale,,
delle,,
video,,
slot,,
",",,
regolato,,
dai,,
Monopoli,"[15401]NER_LOC, [15449]DBPEDIA",
.,,
A,,
questo,,
proposito,,
",",,
proprio,,
Padovani,[15402]NER_PER,
operava,,
su,,
licenza,,
ministeriale,,
di,,
betting,,
2000,[15450]DBPEDIA,
srl,,
nel,,
ramo,,
delle,,
scommesse,,
online,,
attraverso,,
il,,
sito,,
sportandgames,,
.,,
it,,
.,,
L,,
',,
indagine,,
che,,
ha,,
portato,,
al,,
processo,,
e,,
alla,,
condanna,,
di,,
